source,pub_date,title,summary,url,fetched_at
google_hi_lahsun,2026-03-18,"Garlic Storage: खुदाई के बाद ऐसे स्टोर करें लहसुन, न होगा पीला, न सूखेगी कलियां, बाजार में भी मिलेगा सही दा... - News18 Hindi","Garlic Storage: खुदाई के बाद ऐसे स्टोर करें लहसुन, न होगा पीला, न सूखेगी कलियां, बाजार में भी मिलेगा सही दा...    News18 Hindi",https://news.google.com/rss/articles/CBMi9AFBVV95cUxOQWRXRE90RkdGcUZ4QU9MN0tiZHlfVElOOTZpTy1WYjNncERkOWcwU2E3MENaaFZwRngzZXFyS0RkRnZnLXl1d2ZuUm9xY2lYcFJncWE4QlBRQWZjZ3RfSW5nc1ZKZjdYa052MDM4VUtOTkFvOHlmNURBOWkxb1ZHZE5VQmw3MnJkcHpVTXVVNm5vUnZmVkREWWJUTmpNeEFLMTdEZHdlVlNuXzRKVGFrMHhWN0JnM0dDQTVjUGxoaGQ2QWw3NldpZWhlakp5ME8yNkgzZGlpcFIzcko2ejI2cGplemdrc2hpRzRIZ1RFNm0tbDdq0gH6AUFVX3lxTE8zNU5hTzFfTnduQ1dNeW9hNEpsUE9Rd0xvMUhtamdXaGRDanMzbVBzc2g2X25yYk90OEd0Vk5rQjJMdFBaaW5uYTF5SjN0TWdQYmQxMDVBSVpEQTNXYlV3R2w0MzNJV3dKTWMyUEhHUnJIVTA5QzV1YVNMZ0RTeEdEMzhOaWFUMVYwQTZYdTlZTFljRGxSS3dYbktfTmN1V2l4Vks4eHFtQ2pHdkZBbDlBckh3NHFENDlqZTl2Y0E1RFgzNXFXRnZGemtROEE1MjJsblZHYll1aFhQakd2Y1pJTzJjcmVRU3FCZzM3dUFWVjdjRWJ4WkRkN3c?oc=5,2026-05-03
google_hi_lahsun,2026-03-18,"नए ऊटी लहसुन के भावों में मजबूती दर्ज, 1,609 ढेरों की बोली लगाई गई - Dainik Bhaskar","नए ऊटी लहसुन के भावों में मजबूती दर्ज, 1,609 ढेरों की बोली लगाई गई    Dainik Bhaskar",https://news.google.com/rss/articles/CBMitwFBVV95cUxQdENadXlzc3pqeFJPakptNWdMQ3IxWkJZUTNzZlFVRlBUQWU1YmVzdzBlVk5CamJUNUFyVFc1b1d4ZkdMWk9ENmwydnY3eERlVjd1b2Vvb1N6dEFzaHJfWnJ5TzkxZWpzNWtCSHN6ZG9ib3hSZVdXX3lvYjIyUm92b0dxaWJ3Ym45Y2NlNVFPbXJkOWVuRFZHeTRYTnltUUdSeEJ0cHo3c3VTRElPYTg5bXctWmNhWFE?oc=5,2026-05-03
google_hi_lahsun,2026-03-16,"छबड़ा मंडी में ऊटी लहसुन की भारी आवक: 11 हजार से अधिक कट्टे पहुंचे, किसान नीलामी के लिए उत्साहित - Dainik Bhaskar","छबड़ा मंडी में ऊटी लहसुन की भारी आवक: 11 हजार से अधिक कट्टे पहुंचे, किसान नीलामी के लिए उत्साहित    Dainik Bhaskar",https://news.google.com/rss/articles/CBMiywFBVV95cUxQdk4zT3ZPQk56Rnh0aTBzdHR5ZC05NHRrdWRsREhkc3Q1dDFsekE5SXhRSlNQM2c1X09qUWpwSlJ0Z3U4QTJsM2FWeXQ5aVY2QzIzN2p1eGdMNmFmTV94ODd2Q1V4amduNXFldDB0YXlSd19NcUlrV2xYOGNZTG5XVU5aemo0Y1JyRFA4M0d3ZExhRVBONDJsRHE1dUJsdVJhMzc0OHZmZjE0a29mZWdYOWdnUFhIUklKQnFvRFl2ZU5HZlBoVlBtS1ZQc9IB0AFBVV95cUxNZ3FkTG9keTgtOWNOeXQxNThmWnloWWJFeWkyYkllVS1jZGNmRURqa0RlcG0xNkRrcVF3VXpmUWZneUtYOHEtTF9lUWt5WHlGZjhHV1Z3VVdKU1VtT2JBV2dBMzJmcnFmWjd3TTVPdjRwNUZHdS1UZXBQeDVJemE1eUhuS3dfNnZ3UHc1QThZVGhnbTdYVFhxeGtnUHJxNGxkTWtvTlpWVFpha0Jrb1R0NkZIZktrRE5BZGNiam9JQVhzTjJURjZKOFRKclhCYldh?oc=5,2026-05-03
google_hi_lahsun,2026-03-16,"Kota Mandi Bhav : गेहूं, धान, सोयाबीन, लहसुन मंदा, उड़द तेज - Patrika News","Kota Mandi Bhav : गेहूं, धान, सोयाबीन, लहसुन मंदा, उड़द तेज    Patrika News",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNalZPNWhBcERpSGZrNUtkc1NRRElBNGxESHBrRVpZYVVwX19BYy02VjBybTNMX0xaN19XODV4VXM5eDVzcERXTnljMUk2X2JZWUU0dk9YNDVrOFRsTkJfak81R1dBNnFkYkQyZWJyUjBkTURETy1hb3FKNDFVQTc4eFJxZW51VUFtZE5UU2hYUTBYY2tvUTNiWlMtT3hqcDJfUXg4eFR2V3R6QdIBrwFBVV95cUxPZlEwaWlDZDhIbXVPZVZIcE5rV2wwU182aU16cEpITWJvcGRIX1Itd1dMZmtEdmVpN2hUNFoyN0JWdkRTeWV4eXotRHlheEMweEtTXzU5YXZteGY5LW1xbmJZQlVySHB3cEk3dVM1VFNBeS1EZGdaZEhHQWtaRGtFaGg2ZUNRRU5WczlzNVlsUmU3ZjlHaEQzLVFqSjhLN0lwSDllRENxd1lpZTA0VG5r?oc=5,2026-05-03
google_en_china_garlic,2026-03-13,Modeling China carbon-certified garlic supply chain under EU low-carbon policies: evolutionary game insights into investment decisions and consumer preferences - Frontiers,Modeling China carbon-certified garlic supply chain under EU low-carbon policies: evolutionary game insights into investment decisions and consumer preferences    Frontiers,https://news.google.com/rss/articles/CBMilwFBVV95cUxOZzE5OVNTaUxsZmxxQ3g1RS1qZU5SRGVHRUk5NDlxMG5CSnRPS2N5MWJWd3VaMWV5RXdvY0VHdWMtRWs3UC1uNFdpRTA5SHhTSm9GQ21rUHoyd2NrX0ZpVHlvRXJmQnM5MktpcEFGc1RJNmR2OFVfT3lJcm52clpSMklybWN6ak9JU19TTi1mRWtzSXNTeWE0?oc=5,2026-05-03
google_en_china_garlic,2026-03-13,"China's garlic exports rebounded, with strong market demand and slightly lower prices - FreshPlaza","China's garlic exports rebounded, with strong market demand and slightly lower prices    FreshPlaza",https://news.google.com/rss/articles/CBMi2gFBVV95cUxOVUk2QzBVenBqd3lKcTBGOFR0andmcS1ObThXcnRxV3Y1X2RhSVZRemZ5LVQ4UnhRYTNDU0NlTnJORWs5NXp3ajd1Z2MxMEM4WWN6bDNjUDNydjBfbmNkTS1vSmZkaEJnNnNDS2VBdHVxdUg0NXg2RVFtU1BWWWNhdXVJWUhaRjhVeVliMU5QSTdlQVFITS1saVRtNFlpYjBOMnZITWRKZW5iWVpMcklFakN1RUxIa0xyNGdlM3Vvc1hXWjQ1RXBkVEh2aEJJd0xyOWdxSFVRbXdJUQ?oc=5,2026-05-03
google_hi_lahsun_mandi,2026-03-13,ऊटी लहसुन की आवक में बढ़ोतरी: छबड़ा मंडी में उच्च गुणवत्ता वाला लहसुन 12200 रुपए प्रति क्विंटल तक बिका - Chhabra News - Dainik Bhaskar,ऊटी लहसुन की आवक में बढ़ोतरी: छबड़ा मंडी में उच्च गुणवत्ता वाला लहसुन 12200 रुपए प्रति क्विंटल तक बिका - Chhabra News    Dainik Bhaskar,https://news.google.com/rss/articles/CBMivwFBVV95cUxOek1aUTAxcnVfdUZWc3l6cHZ4SDVKRnJmaXFpd3lfVjl4R0FwVy16YjlHVURERDR0WFhZcThVNGcxSHdENG1aajE1ak5weFhhMGtXTy1ubkluNE9md3ZIckVBbFlzZVY1d3REeFVtYXloY0tTRFNtbVM4SWR2N2Z6TmI5NVhnNTBkWEhqaWhqVnVNYlEtYmRjX25iTUFOMEZCVE43dnhNdkZ2SHhGSU9xRGpSRHRyQ1pSd3E2WU9xUQ?oc=5,2026-05-03
google_hi_lahsun,2026-03-12,"एक दिन में तीन से चार हजार तक गिरे लहसुन के दाम, किसानों ने किया हंगामा - Patrika News","एक दिन में तीन से चार हजार तक गिरे लहसुन के दाम, किसानों ने किया हंगामा    Patrika News",https://news.google.com/rss/articles/CBMingFBVV95cUxPSTJLMnFsOGcxR2xSWXJaVDZxeTQyaTRhcG5VenlzaW1YbWc0TTlERktNZUVDT1JxcXRtSEJ5SGVwSG1ueTE5RGJTc1R0WEg0ZENteGp5WUNOSVljVXVXVnRXdmF6SE1yU0tXZzloMmxPQzIwQW8teFZxaXhRNE5VN1h6ZnVVdnFFZTJVSElWdUVRQmx6cGJFQXRtZmNEUdIBowFBVV95cUxQOTVuR09hTkhtT1A4c1J0N3RwNjFNd0lwUVhldl85MzUyRzd6cFR3SlVsVjBjN3ZfUGpOQVQ2a2RMX3FQZWxnd3pxeVdWYXg5bVVUM19WOUk0aGh0WGUwZmg4LW10eU1ZcXpuN3YwMlV4UWdKNm5keWozcHlaQzdTRXNOc3M0eVdodW5QVDNEdERUN09FeVlQQm1YeVFCamJCS29V?oc=5,2026-05-03
google_hi_lahsun,2026-03-12,"Kota Mandi Bhav : गेहूं, सोयाबीन, सरसों, धनिया व लहसुन तेज, चना मंदा, खाद्य तेलों में भी तेजी - Patrika News","Kota Mandi Bhav : गेहूं, सोयाबीन, सरसों, धनिया व लहसुन तेज, चना मंदा, खाद्य तेलों में भी तेजी    Patrika News",https://news.google.com/rss/articles/CBMi3gFBVV95cUxOYVRVSFpGS1VLU255MnNSTkVJTXh5b1MwQVcteWJMTzliZWlxZHJabGpTM09KREVaUTVHX3hlTFNMYXl0bTZ2WG81dFpURlVTNW5Kc19jUG5jeXVpbjhGczFLMFRjMW5YNF9DSW1uSzJmR3BLRm9kd2RxR3lselhNZURjQl9WaHZZWUVtZnhadEowRnlfZUM4QjlkTXFLRzdQVWV1QUdISklZMFNlaGh1em03dnFwVGhySnl3YjZibExnbEluUnZKamJ2YlVnSlVQTkFLX1prMl9qbzFQV1HSAeMBQVVfeXFMT1hxZ1RKVHVWVHl1NEdITXQ2U19uOEtRcnM2TjIzakJWRmhYMlNsekk3WHB3cjNOSEViQ0RJWEtva2ZSSHA3T1VEdmNJTGZjWTZGSk1OMHR5UkRrVmdQZzlHMkZvaEZBY0dKQkJxUnNYdlhWcDVVak5UT3piMkVXaDNFSFI4bEZMcUpnTU8tM0VGYkxya3dES3Q0eWoyX19VYjFIeDVaSmh0WkVCbUpGcEJMaWJrOFBoUUwyanF0RlVhbkgtb0EzdXowdHoyRlhoc3kybERqOGhJRmV0ekhzX1pRVTA?oc=5,2026-05-03
google_hi_lahsun,2026-03-12,"ऊटी लहसुन की आवक बढ़ी, भाव 11300 रुपये तक: उच्च गुणवत्ता वाले लहसुन का रिकॉर्ड दाम - Dainik Bhaskar","ऊटी लहसुन की आवक बढ़ी, भाव 11300 रुपये तक: उच्च गुणवत्ता वाले लहसुन का रिकॉर्ड दाम    Dainik Bhaskar",https://news.google.com/rss/articles/CBMirwFBVV95cUxNdzNtajBVX0Q3andUa2M1b0pnS2xWYTM1eHMxdkZFRTd3TUZCdkJCY0NrSTZzQzlfaURYOGxBcHF2QnBaUzNwN3AyTW90UG1PZEpORWtfQnBwamlNbEI0R0gtUTVXb0xPYl9nak9zWDRTdDY5SHNKNkpjWmV1Y1UtOFlYeHRVdVZlb2I5aFhTYVp0SHdjOXcxdnhQVno1UnIzRUNuWl9aMGdDaVJhbHBR0gG0AUFVX3lxTE1OSFpWekh4bmVxeFc4RHdQcnppVHhJMWlwSFZudXNDU2czdkhFWms5NFEybV90VUpUbjQ5TVo1a21nZGU1a01MSU9ZeWZGNGNUY2M4VDMtbklwR2FFcUxRbDdjanEzbG00dmJOckI5TlltdEkyVzU1XzBteUxmTnViVVRtaGVWV2tSTkFDWUg3aU9kd21JZlNTZk9zMDE2YVhweHVpa1ZMWWwwTllRdHp5eTBGSA?oc=5,2026-05-03
google_hi_lahsun,2026-03-11,छबड़ा मंडी में ऊटी लहसुन 11800 रुपए बिका: उच्च गुणवत्ता वाले लहसुन की आवक में वृद्धि जारी - Dainik Bhaskar,छबड़ा मंडी में ऊटी लहसुन 11800 रुपए बिका: उच्च गुणवत्ता वाले लहसुन की आवक में वृद्धि जारी    Dainik Bhaskar,https://news.google.com/rss/articles/CBMitAFBVV95cUxNNklIZ2hBMXRqNjFwM1lTbWJtMlYwX0hVb0FXNzJvaU5sS1N1LWpqeUQtcUMzUUNIYjRRQm1kRXpBcjlBNnBxbkJIbHdwRjUzQ1pFaTZ4ZE8yQ0oxVGt2QlpDUlZJa0JwV2VxdU11YV9NUWpONWU3clNjRjdqX3dVTWl2dUtiYlpZMS00NU1oX1FBeGd3VXlucUtaTnBuS1R2SEFfS2hkem9nQjMyQjJNTUdQZFHSAboBQVVfeXFMUHlQeThOZkVaUWUwZE05Y0MyYmNkdWItOTNvVldpbkhzdnBhNU81aFJvbENOSzJYZTlpMnJCYkdPQ2l0OF84bm42T2dTQUJ3Y2lyZndKcG9zMWpwMzhubDlYWDlkdUloTGR3VHZiRGh2NG5faDdWVnlUenRUYlhiTXFIQy1kSWRwdlRfXzAzandlM2xCZ0xQVE8wVWZITjRWc3JGbVRQOXlFUEI2NHYyQ2NaYXhSVm1LT1Zn?oc=5,2026-05-03
google_hi_lahsun,2026-03-11,"मंदसौर मंडी भाव 11 मार्च 2026: लहसुन, धनिया, सोयाबीन और चिया बीज के ताजा भाव - Kisaan Helpline","मंदसौर मंडी भाव 11 मार्च 2026: लहसुन, धनिया, सोयाबीन और चिया बीज के ताजा भाव    Kisaan Helpline",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPZ2dkRFdBY3ktZFRIX1gwUjB1aWc1aXJuM1dHWXM4SXFTbVpOamNaYXZjd0hEejdiX0l3azdiMDIwZEpjRmNoc0RfSXhuTlBvREo1YzF6QWRISm1mTGVKUHMxYjJhcURiaDltVEtfTXZjNlotRExMODBmNFRubENoYVV0RjE4dGFP?oc=5,2026-05-03
google_hi_lahsun,2026-03-11,"Kota Mandi Bhav : धान, सोयाबीन, चना व लहसुन तेज - Patrika News","Kota Mandi Bhav : धान, सोयाबीन, चना व लहसुन तेज    Patrika News",https://news.google.com/rss/articles/CBMioAFBVV95cUxNS1hDOEhoTWZxY3c5dWVHMjk0STM4OW1tbHlZOEFXQU9wLUlmdFVvaVBsUTQyc3VVWTF4X1RGR21wWTc2Q2RUSE5PQV9BYVZQdXMxYmgyOHJFTEtyamNSbmRZeEtCRUZKdTZkMFhhRElaU2RhamJ1LW1EcERZSjFUUDRlZU0wZ19ITzVIQ1dEWk9jbzEyenJiV2xwZmR0SGF40gGmAUFVX3lxTE1MUVp2bnE0TWJ5a3E5YU00bU5TMEd5UlRUREpvMGhLRVppVzRIczhJdnVCOFZCWWlaZ3otRm1zcjBGYkVua083aWtleU9iRjJKRGhHY2YxcDRlbVZfb19BQUdZMG54UDg3WllHSDR0NVB6eGtLWFBvSTNmMFdxSlNBMkppbHdoRUFQM3BBTXhsUTFaNHh0aF9UOXNkOVh1ZTFYRm9vcmc?oc=5,2026-05-03
google_hi_lahsun,2026-03-11,"नीमच मंडी भाव 11 मार्च 2026: लहसुन, धनिया, अजवाइन और चिया बीज के ताजा भाव - Kisaan Helpline","नीमच मंडी भाव 11 मार्च 2026: लहसुन, धनिया, अजवाइन और चिया बीज के ताजा भाव    Kisaan Helpline",https://news.google.com/rss/articles/CBMihwFBVV95cUxQN1FJYUs0ekpOT3pjQk1sT2t2SXlsUXZ0M0NTeUhWamFXc29mcVhiODk0MFBNWWExMDZ0Vi01X2xXQXNoYUp4MnYtbkRVM3lqSVlvUUktb2tZdWs3V1J0R1RmdEpaWUJTdkdWUFRiNVNrNGwtdloydmx5WENoR1RmcFYtUV9xQUU?oc=5,2026-05-03
google_hi_lahsun,2026-03-10,"Kota Mandi Bhav : धान, सोयाबीन, सरसों, चना मंदा, लहसुन तेज, खाद्य तेलों में उछाल - Patrika News","Kota Mandi Bhav : धान, सोयाबीन, सरसों, चना मंदा, लहसुन तेज, खाद्य तेलों में उछाल    Patrika News",https://news.google.com/rss/articles/CBMivwFBVV95cUxNSkhPby1Va19QaE4wNHhDNkxZS280eThrQnNLeGJySV9nYnM3d09yWjRVVjdjbDNvQ1ZrYzdGaTZlSG9OS1A3bTZyemoxeHJxS2t6c2NEXzBycE9HSmdVdjJkLWRrY1BhT1M0eWVVUTJGQVJUNXFHem5SN0hqSUlVMVBIcmlGUkJpVEVlZ3RFd0tibEZXTWtJUURqTlRzR2x2SDlwenpLc1p0ejNWRWlWdzVaNHJ6ZGJENlYyUVJka9IBxAFBVV95cUxNZkJ6eFlqNTBwUUtOTWpsbEktbHJWTl90dXU5TUlFekJXSkFWZklZdUZ6SUItYUtTTnowSFRNYmgxbmJYLWRuWkZZM1BOa1V0cW5IYXBaY3l6ZjVLaHlyWHFnTlA5M3U0VE4zZW1XRk5mcmxaemctVUZTdnR2Wl9vZUlJM2tjUlJCTE1zQ2lOcUlnQ3FGZDRieTRfaVFsWEt1TV80akZMa1ozbmNMd1RlZWkzWEVUczRQUVIxSXdPTUVFcVJY?oc=5,2026-05-03
google_hi_lahsun,2026-03-10,"मंदसौर मंडी भाव 10 मार्च 2026: लहसुन, धनिया और सोयाबीन के ताजा भाव | Mandsaur Mandi Bhav - Kisaan Helpline","मंदसौर मंडी भाव 10 मार्च 2026: लहसुन, धनिया और सोयाबीन के ताजा भाव | Mandsaur Mandi Bhav    Kisaan Helpline",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPc2hrbXFiV3FwYzBSN1BMbjdpaUpMSjFZdlFPVlRkLTFzcGVZajJUX1dHQTR2cDc3XzZKa1FIN2hwR1daaVFzbnAya2JRa2NzS3gtTTNRdWhiRlZWYkVLeUJCT1FTSFZyR044TFZvcm9VRThIUzUzOUxma1ctSzZvZXU3SEFXM19w?oc=5,2026-05-03
google_hi_lahsun,2026-03-10,"दलौदा मंडी भाव 10 मार्च 2026: लहसुन 13,500 रुपये तक बिका, जानें गेहूं, सोयाबीन और चना के ताजा भाव - Kisaan Helpline","दलौदा मंडी भाव 10 मार्च 2026: लहसुन 13,500 रुपये तक बिका, जानें गेहूं, सोयाबीन और चना के ताजा भाव    Kisaan Helpline",https://news.google.com/rss/articles/CBMihwFBVV95cUxNdnJNNkpod3JBa1RXaTVHTGQ0UzE1WW96ZDRQb2ZKenhNVUFmRnhBRDgyS1ptVTJLQzJhbHB1bDVFb1ZQS2RHVUdaLURZd1FmcmYxRjFHT3k2cUEySEFWM0VNWHFucGRTUTZaMHBjdGxNQm42cFhIRkNxUVVSSEU0ZlltQ2dlbVk?oc=5,2026-05-03
google_hi_lahsun,2026-03-10,"नीमच मंडी भाव 10 मार्च 2026: लहसुन, धनिया, अजवाइन और चिया बीज के ताजा भाव | Neemuch Mandi Bhav - Kisaan Helpline","नीमच मंडी भाव 10 मार्च 2026: लहसुन, धनिया, अजवाइन और चिया बीज के ताजा भाव | Neemuch Mandi Bhav    Kisaan Helpline",https://news.google.com/rss/articles/CBMihwFBVV95cUxQUmQxa2xnUkgtc2FueDlIYVE5bkpqOE84UF9xMUprY0QtSjJDeDVTMWIwbG9xZ0plY3lIdzVlbWF2VVpMX2RoWFZ2eS04S1ltRDlEb1NsZFpzb0dzYlo0c2hrdW56YTFkVXRzUjVJZXM1Wk5yMzNOaEJMYVZEaU9NRUd6U3NNODQ?oc=5,2026-05-03
google_hi_lahsun_mandi,2026-03-10,"हरनावदा जागीर मंडी में लहसुन के भाव 12,605 रुपए: नए ऊटी लहसुन की नीलामी में 7133 क्विंटल आवक दर्ज - Dainik Bhaskar","हरनावदा जागीर मंडी में लहसुन के भाव 12,605 रुपए: नए ऊटी लहसुन की नीलामी में 7133 क्विंटल आवक दर्ज    Dainik Bhaskar",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQVlkxNkNvcUpuSl9IbEl5eF9IODhVb0tmRmN4Wl9tNU5Wbk9oTDJ3Q0tFQzRnRXhabTBSRDRPUmhyYWlmOVpXN3diLWVBQXB3VWN1bVZYOHZEVjNDNGc4SC1EdEJ1dkhGUDJWV1YwWFVmRXBZQ3phZ055VEd2Qjc2eTZHZFVYVXg3Qlg1OUZDN3NFMmk1TUYzNjY0bFYtNHRETk1hTHNhV3ZlXzZpdklqQlNsZkpxVWtkYi1WTDZXZmlQOXBnOTFCSU1DMDI3WUtLZ0RsWFNoRV8xTDBx0gHiAUFVX3lxTFBwT2pYSVhDN1hwQlY2dnExUDAxUWxGY3hlOHUzNnNnNC1nMVY2enJfanYxdmg2UG1vbFZ6d3Z4Qi1nYjMtSG5MdWxXZ2FoR0s3dGVuSVg0eUVLMTFIM24ySHFfT3lIT19LQzlMMVFLSlBwSllpc0ZKMGpfRGE0bk9Md0JrRE1aakNvNXNIdVFZbXFOcWZaNjlmNFEzR0JEOUJvMm5Nek0tUEV5R21BZkNocFNRS083ek9SNU1pdXE1cWJVWVJBWlM2SUVMZlN6TGplWTVrX3NsUHQtT2dub2JxUGc?oc=5,2026-05-03
google_en_garlic_exp,2026-03-09,China's garlic export market experiences increased volatility - FreshPlaza,China's garlic export market experiences increased volatility    FreshPlaza,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPYXA4akR0MWZJRGNDaDhjUndFemg4YUpsendpSVdxZlczNkV5WmpSTzJ6Wk9ESU9GQ0Ztc21EeXFoQWFSZFpqbzhqcXpDTXNhS0t2ZGZXQlVScDdSSG1CRHN5M2RUelNtTDZJQVlvNnNUbW5pSXI5anQ5N2xvLTdBRi1ONDh5SlNuUzBIUHVLRi1UN3FaWWw0ZmExRWJYQnhFQUpQWGQtLTFNWEZKOFlnV3BZMmFFTkVoN2tF?oc=5,2026-05-03
google_hi_lahsun,2026-03-09,"छबड़ा मंडी में ऊटी लहसुन 11250 रुपए प्रति क्विंटल बिका: आवक बढ़ने से किसानों को मिला अच्छा मुनाफा, 1600 से ज... - Dainik Bhaskar","छबड़ा मंडी में ऊटी लहसुन 11250 रुपए प्रति क्विंटल बिका: आवक बढ़ने से किसानों को मिला अच्छा मुनाफा, 1600 से ज...    Dainik Bhaskar",https://news.google.com/rss/articles/CBMi0AFBVV95cUxQa0dxVjJDek56bkZNRnh4blVCbVZsdFdMY3RsQ19aQ3V6WGlWR0g5RmF5a2Z3VU1WcEdpdjNzaGVmSFplRUlRclQyLW1vd2FZTVA2a1dNYXRoWkYyWVN6T0tUTWx6Z0w3VGh6YVVWSTF1eURWUkNvYTJzY3daMy1yRjRrbzd1c0hkTl9aOHBKQm9ERFJHUzRwLUp5ek5zZ09LXzF4MVBOYUh6dGp0MmFTZ0VBTDNqYUhTQkZobnF6UlJqNGppWTBrYmFya0NFWUtZ0gHWAUFVX3lxTE51NnhMMm1uRGE5c0pwX2ZjYW9CMlFDZ0FoZzBJclhTU3dXNlNnWk53QmVyQWgzVU9jVWlfZWZmSURUR2NHS09JRzRhQWN5MkU5Mk13ejAyZ2dvamZCU1JNcS1xbG9xUXdxYXRHVHdsUE1oNklxUS1wOEkwRk9ocmhNZkx5cEY0cndFMUUzVVFkcXc0cmVyWTJtWjNjS3BUckR1VjJ0WVNTQ05tQVFLWHZMVXdnVTBfOERDY1hDSjVKcmFWOTE4OVJiejhRQ3JOczBDMDNkakE?oc=5,2026-05-03
google_hi_lahsun_mandi,2026-03-07,"हरनावदा जागीर लहसुन मंडी में आवक बढ़ी: हाई क्वालिटी लहसून 11,500 रुपए प्रति क्विंटल तक बिका - Dainik Bhaskar","हरनावदा जागीर लहसुन मंडी में आवक बढ़ी: हाई क्वालिटी लहसून 11,500 रुपए प्रति क्विंटल तक बिका    Dainik Bhaskar",https://news.google.com/rss/articles/CBMizgFBVV95cUxQempYdm9oaWx4Z0FQcDNOU21EaG9MUjdLWjVIM1c1YzdSLTZYTFAzeUc2ejhRTV9INTN2R1ZqY2J1YVRkQl9uc1gyQkpHeERMaHpxa2hqVktmVy1oTUdBQ3NNZGJlYXBFajFXV2pZaGw4eUNTWFhNOV9kUURNZ3lkOHVfVHNueFlHSXJTTUR4RWZFcXZ3Tm96c2YzOXZlLW13dkdNemFHSFNyTmVUaU01NGhSamV5bHlDUE1lVTRLaXNUYjVtem1JYVhHT2twd9IB0wFBVV95cUxNUlNpM2p6RVF1T1EzYjRXOUlTMERlLTlvbTc0Y1ZfcW5IU3FqTTlTeVRkbjZYOS1yb2xYeEJYemNSdDJWWXlHN3p2RVd5MWZFblR5cXNKbUUwQWZSWXJRbWR6RFRVNTdqSTk0b1UtSXp0QzNEdzBSM2ZvVGxyc2h5R3JiNVV6OTZtSTg3bWl2UUp1cG91THM4RHhfNmp4UlJmNkVqYnRIOXdXQjZ4S1Q5SjU0cHVqc0hUQVJzaER6RVVDVEYzbUE3TUV0UnUzdkQtS1pF?oc=5,2026-05-03
google_hi_lahsun,2026-03-06,"मंदसौर मंडी भाव 6 मार्च 2026: लहसुन, धनिया, सोयाबीन, गेहूं, चना और अन्य फसलों के ताजा मंडी भाव - Kisaan Helpline","मंदसौर मंडी भाव 6 मार्च 2026: लहसुन, धनिया, सोयाबीन, गेहूं, चना और अन्य फसलों के ताजा मंडी भाव    Kisaan Helpline",https://news.google.com/rss/articles/CBMihwFBVV95cUxPc3RzaEVmSkN5di1Dc183Q2ljZ3BFd0JtLWxiODhGQ2ZvWm0yRG5IVjNBX243bHVRWkpTNVI2dHVoM25TVkl6cy1ObFk4V1lvTXNUWUVheTVRZXN5dlVpR0VnckU2OFpRb2pWYUVJc1JkMDBwbk9TZWlFeVlNVUdIMFpZZEJGcjQ?oc=5,2026-05-03
google_hi_lahsun,2026-03-05,"नीमच मंडी भाव 5 मार्च 2026: धनिया, सोयाबीन, लहसुन और चिया बीज के ताजा भाव - Kisaan Helpline","नीमच मंडी भाव 5 मार्च 2026: धनिया, सोयाबीन, लहसुन और चिया बीज के ताजा भाव    Kisaan Helpline",https://news.google.com/rss/articles/CBMihgFBVV95cUxNSzJaVHprVTJDQm5qWkpXbVFDYXMtVFlQcmRsSzVXVWl0SUR3WU1TcUV3cUtLdHpKS2NSX0FCb2tyUGhmQ1NnRTFXY2lnZDU5SjVPYTNuZ3dUaGQ1Um03bEstOEpnM19lMVpJVFJJU2RMc09Ed1MzV3M0ZnFIQlZET3FNemtwZw?oc=5,2026-05-03
google_hi_lahsun,2026-03-05,"मंदसौर मंडी भाव 5 मार्च 2026: लहसुन, धनिया और चिया बीज के बेहतर दाम | आज का पूरा भाव - Kisaan Helpline","मंदसौर मंडी भाव 5 मार्च 2026: लहसुन, धनिया और चिया बीज के बेहतर दाम | आज का पूरा भाव    Kisaan Helpline",https://news.google.com/rss/articles/CBMihwFBVV95cUxPUTRtSXFVaVZTb1I1YzFWa2tqWUs5TW9DZXUtZFNoUUgtZnpoUTdOck9CeFpoamFHLUU5TWlXdm9fal9tUXE2ekdlWThHQTRUQ1VYNkVIUS1HM3FEek5LdXhIZXFxNjJ4QXQtUkxnUnRoTWN4SVI4cDh2NUhMQ0F5bFVETnJUVXc?oc=5,2026-05-03
